"id","svf","lat","lon","boxID","curve","curveMax","x","y","tpii","ele","slp","asp","slpMax","eleMean","eleMean5","st_type","st_type2","x.1","y.1"
"116",116,0.999005973339081,46.1675605773926,7.86236524581909,17,0.00209999992512167,0.00389999989420176,632650,112850,156.627624511719,3244.623046875,11.3849136246404,88.5580334574726,80.5578670335825,2477.0810546875,2521.86889648438,"w",1,632650,112850
"117",117,0.927137970924377,46.1724433898926,7.87988567352295,18,-9.99999974737875e-05,0.00389999989420176,634000,113400,-25.8545837402344,2478.99291992188,8.6403677387582,72.4704107920997,80.5578670335825,2477.0810546875,2521.86889648438,"s",2,634000,113400
"118",118,0.963946998119354,46.1252479553223,7.97525358200073,18,-0.000500000023748726,0.00389999989420176,641400,108200,-5.085693359375,2808.7919921875,14.1965772181755,304.446147309237,80.5578670335825,2477.0810546875,2212.59887695312,"s",2,641400,108200
"119",119,1,46.8086013793945,8.73330593109131,19,0.00329999998211861,0.00430000014603138,698730,184830,374.178466796875,3184.41088867188,10.9541216408567,304.688345817206,84.528460903786,1949.50415039062,2009.5732421875,"w",1,698730,184830
"120",120,0.895523011684418,46.8148040771484,8.71798896789551,19,-0.00120000005699694,0.00430000014603138,697550,185500,-70.1660766601562,2032.30200195312,2.11993362402105,232.838935824444,84.528460903786,1949.50415039062,2009.5732421875,"s",2,697550,185500
"121",121,0.951605975627899,46.8928108215332,8.7808780670166,12,0.00100000004749745,0.00430000014603138,702200,194250,88.3210754394531,2336.30688476562,12.662781400421,277.660440328008,84.528460903786,1949.50415039062,1489.84313964844,"s",2,702200,194250
"122",122,0.984008014202118,46.7807960510254,8.10488224029541,18,-0.000500000023748726,0.00370000000111759,650800,181140,-8.50550842285156,1777,5.87322587955425,76.4162588869402,81.6006525047359,1239.49267578125,1632.63598632812,"s",2,650800,181140
"123",123,0.999588012695312,46.5585670471191,7.83607578277588,17,0.00240000011399388,0.0052000000141561,630400,156300,233.705230712891,2961.18505859375,3.17220921613931,126.917099836316,84.3451181358954,1579.86450195312,2371.7529296875,"w",1,630400,156300
"124",124,0.966650009155273,46.5779113769531,7.83595705032349,17,-0.000300000014249235,0.0052000000141561,630380,158450,-29.4352111816406,2332.18188476562,2.78198983668591,137.166304119919,84.3451181358954,1579.86450195312,2371.7529296875,"s",2,630380,158450
"125",125,0.994306981563568,46.7500953674316,7.813401222229,17,0.00120000005699694,0.00370000000111759,628560,177580,127.339294433594,1852.31298828125,4.29566135582464,219.555324379414,80.0708540551931,1115.31225585938,1563.94384765625,"s",2,628560,177580
"126",126,0.99932998418808,46.4636535644531,8.97306632995605,19,0.0020000000949949,0.00490000005811453,717775,146825,139.530059814453,2571.087890625,55.1164608093226,216.179544363271,81.8241021434328,1731.13806152344,2193.40087890625,"w",1,717775,146825
"127",127,0.974056005477905,46.4687042236328,8.98200035095215,19,0.00039999998989515,0.00490000005811453,718450,147400,80.4608459472656,2439.3759765625,1.60528815484899,236.174253799944,81.8241021434328,1731.13806152344,2193.40087890625,"s",2,718450,147400
"128",128,0.977244973182678,46.813648223877,9.8485279083252,20,-0.000600000028498471,0.00490000005811453,783800,187400,-23.3758544921875,1562.40197753906,1.94096153686897,326.530580443233,75.8596121299625,1986.5810546875,1866.37707519531,"s",2,783800,187400
"129",129,0.977151989936829,46.957763671875,10.3407793045044,14,-0.000500000023748726,0.00400000018998981,820750,204680,-18.4238891601562,2512.39208984375,3.14047380937791,131.534772168108,79.1827655385513,2105.11572265625,2434.0341796875,"s",2,820750,204680
"130",130,0.996398985385895,46.2191543579102,8.08246231079102,18,0.00179999996908009,0.00389999989420176,649600,118700,128.136688232422,2957.61889648438,32.0351137546393,192.020946702882,81.6579441314939,2228.71655273438,1928.58605957031,"w",1,649600,118700
"131",131,0.945704996585846,46.2280769348145,8.09553146362305,18,-9.99999974737875e-05,0.00389999989420176,650600,119700,-32.8709411621094,2610.59497070312,1.43594844869563,210.111030568741,81.6579441314939,2228.71655273438,2790.03979492188,"s",2,650600,119700
"132",132,0.950217008590698,46.179500579834,8.04611682891846,18,0.00109999999403954,0.00389999989420176,646830,114270,47.0313110351562,2426.3798828125,6.5806550388755,349.577114023717,81.6579441314939,2228.71655273438,2944.72583007812,"s",2,646830,114270
"133",133,0.994575977325439,46.6950645446777,7.53947973251343,17,0.00130000000353903,0.00359999993816018,607640,171400,12.236083984375,2143.90795898438,28.0803864138777,97.9018005439417,83.5773502316726,1423.26916503906,1149.00927734375,"w",1,607640,171400
"134",134,0.978790998458862,46.6833839416504,7.52037239074707,17,0.00150000001303852,0.00359999993816018,606180,170100,95.5669860839844,1790.68701171875,2.77115608944521,27.0726517659976,83.5773502316726,1423.26916503906,1542.43115234375,"s",2,606180,170100
"135",135,0.92367297410965,46.1697196960449,7.75166368484497,17,-0.0007999999797903,0.00499999988824129,624100,113050,-37.1347045898438,2916.68408203125,11.1729062603505,115.319602550175,80.5578670335825,2477.0810546875,2523.5283203125,"s",2,624100,113050
"136",136,0.999861001968384,46.9687194824219,9.40098857879639,13,0.00039999998989515,0.00370000000111759,749230,203680,115.470550537109,2683.48291015625,22.5156280989405,189.767517031533,83.227849451843,1278.14367675781,2216.115234375,"w",1,749230,203680
"137",137,0.960433006286621,46.9702987670898,9.3927640914917,13,0.00109999999403954,0.00370000000111759,748600,203840,12.5686340332031,2461.80908203125,7.01722066694203,32.9304422718013,83.227849451843,1278.14367675781,2216.115234375,"s",2,748600,203840
"138",138,0.87236499786377,46.8922882080078,9.45950508117676,13,-0.000699999975040555,0.00340000004507601,753900,195300,5.93309020996094,2165.98510742188,3.19923008482612,266.02144281247,83.1247135953758,1496.68774414062,1792.34509277344,"s",2,753900,195300
"139",139,0.990575015544891,46.385986328125,7.57966899871826,17,0.0020000000949949,0.00439999997615814,610775,137050,168.1337890625,3071.498046875,49.7508861785086,48.6066382472347,83.6747555594261,1830.64294433594,2636.93994140625,"w",1,610775,137050
"140",140,0.96551901102066,46.372257232666,7.58743190765381,17,0,0.00439999997615814,611375,135525,-4.73812866210938,2456.00805664062,8.19457409823616,302.058313175401,83.6747555594261,1830.64294433594,2636.93994140625,"s",2,611375,135525
"141",141,1,46.6850357055664,8.69569396972656,19,0.00350000010803342,0.00350000010803342,696080,171050,205.436370849609,3025.4970703125,19.5065728921658,29.2686173483119,79.3718456653448,2040.05297851562,2424.29150390625,"w",1,696080,171050
"142",142,0.961742997169495,46.6856117248535,8.72473430633545,19,0.00039999998989515,0.00350000010803342,698300,171150,36.7668762207031,2274.2958984375,13.1060999511425,123.305459727754,79.3718456653448,2040.05297851562,1999.59643554688,"s",2,698300,171150
"143",143,0.958034992218018,46.648323059082,8.74134159088135,19,-0.00100000004749745,0.00350000010803342,699639,167027,-39.2278289794922,2210.61303710938,5.03553989011898,239.885723953416,79.3718456653448,2040.05297851562,2014.83813476562,"s",2,699639,167027
"144",144,0.999400973320007,46.7862815856934,8.9934549331665,19,0.0020000000949949,0.00380000006407499,718630,182710,208.488830566406,3041.17895507812,18.0997588288183,138.084336185882,84.6717036310595,1765.50415039062,2033.49743652344,"w",1,718630,182710
"145",145,0.977209985256195,46.7823257446289,9.02261829376221,19,-9.99999974737875e-05,0.00380000006407499,720865,182315,38.6771392822266,2195.40502929688,10.7978981390656,119.465008281995,84.6717036310595,1765.50415039062,2033.49743652344,"s",2,720865,182315
"146",146,0.999652981758118,46.6694450378418,8.63938808441162,19,9.99999974737875e-05,0.00350000010803342,691800,169250,108.154113769531,2771.39697265625,25.4753437266984,306.179676641343,78.4150044645177,2264.80590820312,1868.09313964844,"w",1,691800,169250
"147",147,0.984322011470795,46.5883636474609,8.51490879058838,18,0.000300000014249235,0.00350000010803342,682400,160100,28.69580078125,2169.0029296875,8.74525041610562,346.710866119656,78.4150044645177,2264.80590820312,2224.98266601562,"s",2,682400,160100
"148",148,0.997197985649109,46.5505142211914,8.61196994781494,18,0.00039999998989515,0.00350000010803342,689900,156000,49.8699035644531,2445.28588867188,5.55488783781288,64.5252752023524,78.4150044645177,2264.80590820312,2280.00634765625,"w",1,689900,156000
"149",149,0.913021981716156,46.5504875183105,8.61457824707031,18,0.00039999998989515,0.00350000010803342,690100,156000,49.8699035644531,2278.38696289062,29.729504853126,152.499518731086,78.4150044645177,2264.80590820312,2280.00634765625,"s",2,690100,156000
"150",150,0.999867975711823,46.3064193725586,7.35325336456299,17,0.00240000011399388,0.00370000000111759,593350,128200,145.500503540039,2692.61010742188,20.9442952690549,280.691377753336,83.6747555594261,1830.64294433594,1735.92700195312,"w",1,593350,128200
"151",151,0.969707012176514,46.3219947814941,7.36751270294189,17,0.000300000014249235,0.00370000000111759,594450,129930,15.6060028076172,2383.89599609375,4.05003537355311,285.3866410341,83.6747555594261,1830.64294433594,2582.85375976562,"s",2,594450,129930
"152",152,0.999059021472931,46.9346351623535,10.4416513442993,14,0.00209999992512167,0.00329999998211861,828520,202400,38.5690307617188,2917.1201171875,20.1661386471045,107.508079120971,79.1827655385513,2105.11572265625,1926.78100585938,"w",1,828520,202400
"153",153,0.938197016716003,46.9332084655762,10.4445943832397,14,0.0007999999797903,0.00329999998211861,828750,202250,28.3373107910156,2724.416015625,7.25095614364222,44.2544451231972,79.1827655385513,2105.11572265625,1926.78100585938,"s",2,828750,202250
"154",154,1,46.6241340637207,9.12619304656982,19,0.00279999990016222,0.00419999985024333,729150,164900,114.159332275391,3114.39990234375,9.84857356142009,44.2461908395852,78.6900220314483,2176.4970703125,2190.27465820312,"w",1,729150,164900
"155",155,0.968186974525452,46.6758193969727,9.20690631866455,19,0.00109999999403954,0.00419999985024333,735200,170780,110.834579467773,2072.68798828125,11.3413660460397,297.816629097039,78.6900220314483,2176.4970703125,1542.29052734375,"s",2,735200,170780
"156",156,0.983223021030426,47.0366973876953,8.82652759552002,12,-9.99999974737875e-05,0.00460000010207295,705395,210302,101.258972167969,1701.291015625,12.7068600262296,81.2992362566632,83.7205929589461,1311.65063476562,1227.69689941406,"s",2,705395,210302
"157",157,0.997900009155273,46.0548706054688,7.73730945587158,24,0.00120000005699694,0.00600000005215406,623040,100280,95.5470886230469,3332.2060546875,19.3201326334865,122.991448610851,80.5578670335825,2477.0810546875,2189.03540039062,"w",1,623040,100280
"158",158,0.949844002723694,46.0433807373047,7.72833204269409,24,-0.000199999994947575,0.00600000005215406,622350,99000,-69.9612426757812,2755.38598632812,2.84716542273687,183.175701463554,87.5536814607789,2891.58081054688,2732.56030273438,"s",2,622350,99000
"159",159,0.980351984500885,45.9975318908691,7.71389055252075,24,9.99999974737875e-05,0.00600000005215406,621250,93900,34.2342529296875,2380.17504882812,8.16427794039892,85.2114593302198,87.5536814607789,2891.58081054688,2793.3095703125,"s",2,621250,93900
"160",160,1,46.7055130004883,9.99888038635254,20,0.0007999999797903,0.00490000005811453,795660,175750,115.584747314453,3122.412109375,28.8493871672457,277.814665999467,78.2889533233851,2369.64086914062,2647.5869140625,"w",1,795660,175750
"161",161,0.972395002841949,46.6990051269531,10.0200281143188,20,-0.00039999998989515,0.00350000010803342,797300,175080,-64.9578247070312,2678.11108398438,3.29028440386862,78.0630311562086,78.2889533233851,2369.64086914062,2647.5869140625,"s",2,797300,175080
